47.641,-1.4118e+10,4.6127e+09,-6.859e+10,0.00067544,-1.6997e+10,-3.681e+10
58.511,-1.5212e+10,5.268e+09,-8.2828e+10,0.00057667,-1.5619e+10,-6.0249e+10
31.888,-7.6613e+09,3.7248e+09,-6.6623e+10,0.00086469,-9.307e+09,-2.9616e+10
48.04,-1.2377e+10,3.5076e+09,-8.9963e+10,0.00066091,-8.0923e+09,-5.0819e+10
34.85,8.6654e+09,3.9395e+09,-7.2194e+10,0.0007741,-8.7724e+09,-3.0656e+10
51.2,1.1568e+10,4.56e+09,-8.2112e+10,0.00064112,-1.1707e+10,-4.9324e+10
65.841,-2.0005e+10,3.5047e+09,-8.2145e+10,0.00071347,-1.1706e+10,-5.2485e+10
59.693,-1.6897e+10,5.5385e+09,-8.184e+10,0.00058438,-2.0204e+10,-6.204e+10
40.264,-1.0057e+10,4.0538e+09,-8.935e+10,0.000783,-9.3485e+09,-4.1684e+10
57.263,-1.7578e+10,4.0696e+09,-6.8146e+10,0.00063757,-1.5468e+10,-4.1419e+10
41.389,-8.7653e+09,4.8446e+09,-7.0009e+10,0.00071163,-1.0282e+10,-4.1402e+10
54.29,-1.6542e+10,4.622e+09,-8.3639e+10,0.00065783,-1.6233e+10,-4.8097e+10
49.037,-1.3832e+10,3.805e+09,-8.5445e+10,0.00062354,-1.108e+10,-5.1176e+10
40.235,-1.1201e+10,3.839e+09,-8.0925e+10,0.00070161,-1.6177e+10,-4.2215e+10
59.676,-1.6444e+10,5.0341e+09,-9.1642e+10,0.00064437,-1.4827e+10,-4.2053e+10
49.328,-9.453e+09,3.867e+09,-9.2022e+10,0.00065082,-1.2132e+10,-6.2291e+10
48.979,-1.3579e+10,3.9546e+09,-7.0907e+10,0.00064984,-1.4148e+10,-5.6119e+10
51.053,-1.4822e+10,4.1015e+09,-7.8701e+10,0.00067495,-1.4054e+10,-2.9792e+10
65.097,-1.9518e+10,5.3079e+09,-7.7313e+10,0.00055307,-1.6822e+10,-5.7365e+10
47.117,1.2795e+10,5.9669e+09,-7.3706e+10,0.00059946,-1.588e+10,-5.2801e+10
54.494,-1.444e+10,5.5914e+09,-6.663e+10,0.00062417,-1.5142e+10,-2.6799e+10
50.169,-1.2687e+10,3.9548e+09,-9.6155e+10,0.00080349,-1.1365e+10,-4.2327e+10
40.891,-1.0761e+10,4.8729e+09,-8.251e+10,0.0006799,-1.1073e+10,-2.974e+10
55.582,1.3698e+10,6.0495e+09,-9.8754e+10,0.00060216,-1.3653e+10,-6.3192e+10
50.08,1.262e+10,6.3437e+09,-1.0001e+11,0.00057725,-1.5738e+10,-7.2731e+10
61.29,-1.655e+10,4.7332e+09,-8.0582e+10,0.00072563,-1.3695e+10,-5.6651e+10
32.663,6.3713e+09,3.173e+09,-9.5396e+10,0.00081168,-6.6812e+09,-4.1965e+10
54.91,-1.2353e+10,4.394e+09,-9.1765e+10,0.00068738,-1.1893e+10,-6.5894e+10
34.95,1.1496e+10,5.0642e+09,-8.9897e+10,0.00071534,-6.1829e+09,-4.2137e+10
66.966,-2.0674e+10,5.5137e+09,-7.5883e+10,0.00054725,-2.1577e+10,-5.5045e+10
62.593,-1.6721e+10,6.7942e+09,-8.7806e+10,0.00057943,-1.8457e+10,-5.5233e+10
67.166,-2.0262e+10,6.0206e+09,-8.365e+10,0.00057542,-1.6781e+10,-4.7864e+10
56.518,-1.6758e+10,5.8852e+09,-8.4758e+10,0.00060304,-1.9966e+10,-5.4474e+10
41.839,1.0122e+10,4.4e+09,-5.2406e+10,0.00075108,-7.5519e+09,-3.5192e+10
27.316,8.5209e+09,3.6387e+09,-7.9367e+10,0.0007382,-1.3816e+10,-4.3362e+10
35.718,8.3879e+09,4.534e+09,-9.1113e+10,0.00072307,-9.7454e+09,-4.6284e+10
58.539,-1.7511e+10,4.6046e+09,-1.0792e+11,0.00064158,-1.2263e+10,-3.5866e+10
33.18,9.3431e+09,3.8925e+09,-6.3216e+10,0.00079222,-7.6009e+09,-2.8019e+10
34.346,7.0973e+09,2.3017e+09,-6.6536e+10,0.00088247,-8.3363e+09,-5.0512e+10
68.082,-1.91e+10,6.3578e+09,-8.2029e+10,0.00052539,-2.6098e+10,-7.2894e+10
39.896,-1.0726e+10,5.1216e+09,-5.5334e+10,0.00078578,-1.0613e+10,-2.8572e+10
62.032,-1.8364e+10,5.3985e+09,-8.252e+10,0.00060473,-1.6804e+10,-5.6422e+10
46.244,-1.238e+10,4.5154e+09,-8.6936e+10,0.00063786,-1.8227e+10,-5.5969e+10
42.771,-1.1041e+10,4.1385e+09,-8.032e+10,0.00071228,-1.5021e+10,-5.1543e+10
51.558,-1.2977e+10,5.2319e+09,-8.1885e+10,0.00067767,-1.3716e+10,-3.9368e+10
46.32,-1.321e+10,3.2946e+09,-6.2809e+10,0.00082107,-1.5337e+10,-4.2719e+10
30.31,8.6648e+09,3.662e+09,-6.5796e+10,0.00076827,-1.2224e+10,-3.0567e+10
49.941,-1.1799e+10,3.6861e+09,-8.3074e+10,0.00068816,-1.4351e+10,-6.5602e+10
36.176,-9.4154e+09,2.3955e+09,-6.658e+10,0.00084926,-1.3014e+10,-4.3673e+10
28.231,8.8268e+09,2.8548e+09,-6.1919e+10,0.00084781,-2.9373e+09,-3.3716e+10
65.992,-1.8364e+10,4.6488e+09,-1.12e+11,0.00058458,-1.3933e+10,-6.3929e+10
42.544,-9.2856e+09,4.6373e+09,-7.5893e+10,0.00070163,-1.5221e+10,-3.0083e+10
24.08,8.7179e+09,3.3727e+09,-6.8161e+10,0.0008172,-7.2825e+09,-3.5682e+10
50.053,-1.2129e+10,3.8321e+09,-7.3893e+10,0.00065601,-1.4737e+10,-5.1759e+10
50.055,1.0441e+10,6.044e+09,-9.1327e+10,0.00059827,-1.6865e+10,-6.8299e+10
46.888,-9.2535e+09,4.8541e+09,-8.5711e+10,0.000656,-1.3082e+10,-3.6025e+10
32.031,9.811e+09,3.6751e+09,-7.1158e+10,0.00073909,-6.7666e+09,-4.353e+10
23.418,8.6182e+09,4.0653e+09,-6.4026e+10,0.00084084,-4.4148e+09,-3.1798e+10
38.514,-8.7593e+09,2.9853e+09,-7.9194e+10,0.0008178,-1.0122e+10,-3.329e+10
39.66,-8.2426e+09,2.9613e+09,-6.9315e+10,0.0007365,-1.2542e+10,-5.2797e+10
44.012,-1.0167e+10,4.5168e+09,-7.4747e+10,0.00065708,-1.0673e+10,-4.3946e+10
50.435,-1.054e+10,5.1974e+09,-9.3388e+10,0.00066701,-1.6352e+10,-3.0885e+10
57.375,-1.4501e+10,6.2822e+09,-8.6319e+10,0.00060201,-1.7405e+10,-6.0589e+10
49.867,-1.2424e+10,4.0299e+09,-9.4037e+10,0.00070111,-8.8633e+09,-3.5692e+10
49.797,-1.3441e+10,2.7801e+09,-6.9704e+10,0.00084691,-1.0256e+10,-4.0986e+10
66.187,-1.9094e+10,5.363e+09,-8.3071e+10,0.00059852,-1.9247e+10,-6.0509e+10
51.068,-1.2972e+10,4.2755e+09,-9.2271e+10,0.00069852,-1.3724e+10,-5.6015e+10
60.649,-1.9345e+10,5.6544e+09,-8.6536e+10,0.00065015,-1.7243e+10,-4.6525e+10
51.525,-1.2163e+10,4.2372e+09,-7.2896e+10,0.00079427,-1.0822e+10,-5.5069e+10
14.538,-1.3698e+10,3.7873e+09,-7.8511e+10,0.0007336,-1.8624e+09,-5.7463e+10
48.569,-1.3982e+10,4.4732e+09,-6.7913e+10,0.00074699,-9.8006e+09,-3.1362e+10
39.407,9.0831e+09,3.0079e+09,-7.5785e+10,0.0007659,-5.1793e+09,-4.579e+10
27.836,-6.2362e+09,2.6919e+09,-5.5861e+10,0.0010204,-5.3481e+09,-3.0373e+10
44.087,-1.1417e+10,3.563e+09,-8.417e+10,0.00082596,-1.0621e+10,-4.2579e+10
54.602,-1.5925e+10,4.2422e+09,-9.0642e+10,0.00065624,-1.6103e+10,-5.533e+10
44.976,1.1907e+10,5.0281e+09,-9.1466e+10,0.00061736,-1.0844e+10,-5.0619e+10
53.329,-1.2563e+10,5.4578e+09,-1.0625e+11,0.00065243,-1.5437e+10,-5.7285e+10
43.015,7.8761e+09,2.8825e+09,-8.2467e+10,0.00090867,-1.0346e+10,-6.008e+10
40.687,-1.1728e+10,3.4629e+09,-8.4681e+10,0.00075522,-1.2651e+10,-3.5142e+10
46.344,-1.2308e+10,5.2014e+09,-6.951e+10,0.00065596,-1.1396e+10,-3.5304e+10
41.605,8.0834e+09,4.2282e+09,-8.5917e+10,0.00067144,-1.0218e+10,-5.5242e+10
50.006,-1.0821e+10,4.3272e+09,-8.8166e+10,0.00072894,-1.2716e+10,-5.8383e+10
48.285,-1.0882e+10,5.0448e+09,-8.5573e+10,0.0005993,-1.7137e+10,-5.7974e+10
48.796,-1.3935e+10,4.092e+09,-8.1031e+10,0.00071436,-1.1511e+10,-3.2341e+10
32.62,6.689e+09,3.2133e+09,-7.3736e+10,0.00086182,-5.0418e+09,-4.0307e+10
34.158,7.4765e+09,4.0523e+09,-8.7483e+10,0.00076615,-8.2029e+09,-3.9878e+10
43.675,-1.1481e+10,4.8933e+09,-6.0719e+10,0.00079958,-1.0218e+10,-3.1743e+10
53.277,-1.2508e+10,6.3025e+09,-8.1638e+10,0.0005958,-1.8492e+10,-5.1365e+10
41.59,7.5398e+09,3.6424e+09,-8.7059e+10,0.00079035,-1.1458e+10,-6.255e+10
22.725,6.5998e+09,2.7754e+09,-7.458e+10,0.00088306,-2.8071e+09,-3.7126e+10
67.585,-1.9377e+10,6.4039e+09,-9.9269e+10,0.00056336,-2.2831e+10,-6.4756e+10
55.292,-1.5154e+10,4.1795e+09,-7.7097e+10,0.0006492,-1.464e+10,-4.8934e+10
50.701,-1.3062e+10,6.5726e+09,-7.8908e+10,0.00063908,-1.4038e+10,-3.6987e+10
39.092,8.4984e+09,3.8394e+09,-8.4042e+10,0.00075405,-6.7417e+09,-3.9288e+10
45.442,-1.149e+10,4.669e+09,-9.5763e+10,0.00069746,-9.6836e+09,-3.5489e+10
65.063,-1.606e+10,6.8223e+09,-9.6165e+10,0.00055852,-2.019e+10,-7.3687e+10
26.667,8.19e+09,4.1667e+09,-8.8197e+10,0.00077208,-4.5347e+09,-3.6116e+10
36.597,7.3185e+09,3.7919e+09,-7.0439e+10,0.00072615,-9.1012e+09,-4.4162e+10
45.826,-1.1589e+10,3.8835e+09,-7.2938e+10,0.00078022,-1.2312e+10,-3.0015e+10
40.855,1.0799e+10,3.6258e+09,-8.318e+10,0.00074012,-6.2052e+09,-2.6801e+10
53.127,-1.5846e+10,4.6332e+09,-7.4065e+10,0.00064794,-1.5028e+10,-3.2577e+10
47.328,-1.1247e+10,5.458e+09,-8.7362e+10,0.0006838,-1.1986e+10,-3.8427e+10
53.469,-1.6133e+10,5.1356e+09,-8.675e+10,0.00064488,-1.5423e+10,-2.9414e+10
59.059,-1.6838e+10,4.8558e+09,-7.9993e+10,0.00061383,-1.5594e+10,-5.6409e+10
54.055,-1.4894e+10,3.7622e+09,-6.7119e+10,0.00069915,-1.1012e+10,-3.1851e+10
61.254,-1.7423e+10,3.6954e+09,-8.9249e+10,0.00087998,-1.2911e+10,-6.2364e+10
68.471,-2.0292e+10,5.6203e+09,-8.2507e+10,0.00053398,-2.1305e+10,-6.2388e+10
55.968,-1.7211e+10,4.5918e+09,-7.1927e+10,0.00072283,-1.1675e+10,-2.6724e+10
33.041,-8.2134e+09,2.581e+09,-4.2689e+10,0.00099243,-4.8043e+09,-2.7538e+10
63.231,-1.7496e+10,5.5501e+09,-7.7381e+10,0.00058082,-1.9019e+10,-6.0865e+10
53.338,-1.0885e+10,4.4659e+09,-9.9568e+10,0.00071951,-1.3567e+10,-6.5077e+10
47.036,-1.0522e+10,4.8086e+09,-8.3295e+10,0.00063302,-1.3078e+10,-4.5679e+10
48.878,-1.4304e+10,3.7982e+09,-7.1435e+10,0.00068287,-1.9208e+10,-4.6286e+10
64.839,-1.8963e+10,6.0601e+09,-7.6547e+10,0.00053981,-2.2042e+10,-5.6474e+10
26.835,4.6804e+09,2.6417e+09,-6.1215e+10,0.00088057,-4.7693e+09,-4.4936e+10
58.003,-1.7091e+10,3.9045e+09,-8.2706e+10,0.00071476,-1.542e+10,-5.0083e+10
27.306,7.6071e+09,2.9137e+09,-8.3512e+10,0.00088598,-3.1518e+09,-3.3645e+10
68.024,-2.0144e+10,5.4283e+09,-9.4633e+10,0.00061338,-1.7922e+10,-5.9816e+10
45.444,-1.3046e+10,4.0304e+09,-7.9626e+10,0.00071973,-1.3742e+10,-2.7686e+10
55.365,-1.4675e+10,5.2981e+09,-7.3177e+10,0.0006239,-2.0142e+10,-5.5717e+10
35.171,-7.898e+09,2.6562e+09,-7.5834e+10,0.00077298,-1.3265e+10,-5.1239e+10
59.066,-1.6986e+10,6.0406e+09,-7.4126e+10,0.00059621,-1.6038e+10,-3.3255e+10
61.74,-1.6465e+10,5.2715e+09,-9.4602e+10,0.00064295,-1.8181e+10,-6.4859e+10
40.997,-8.7089e+09,5.2595e+09,-6.182e+10,0.00073167,-1.1145e+10,-3.2641e+10
62.335,-1.5297e+10,4.3362e+09,-1.0277e+11,0.00062204,-1.3414e+10,-6.9813e+10
63.534,-1.9903e+10,4.0602e+09,-7.292e+10,0.00069382,-1.4132e+10,-2.5919e+10
32.354,7.159e+09,3.7882e+09,-6.0655e+10,0.00080443,-5.6209e+09,-3.9292e+10
22.017,8.7664e+09,4.0801e+09,-8.7192e+10,0.00077614,-4.5707e+09,-4.3303e+10
59.092,-1.816e+10,4.1117e+09,-8.4594e+10,0.00074525,-1.2536e+10,-4.9329e+10
39.848,-1.1055e+10,3.8574e+09,-7.7403e+10,0.0007109,-1.3542e+10,-2.8639e+10
39.887,-7.9152e+09,3.5824e+09,-7.0559e+10,0.00073642,-9.4608e+09,-4.8263e+10
62.893,-1.9743e+10,5.9476e+09,-8.3665e+10,0.00056928,-2.1014e+10,-5.8642e+10
42.485,-8.949e+09,2.4696e+09,-7.2055e+10,0.00082539,-1.0143e+10,-5.704e+10
51.808,1.169e+10,4.9626e+09,-1.0379e+11,0.00064143,-1.112e+10,-6.0993e+10
43.429,1.131e+10,4.1301e+09,-6.3662e+10,0.00068415,-9.2888e+09,-3.1571e+10
51.604,-1.387e+10,4.3414e+09,-9.964e+10,0.00076345,-9.4685e+09,-4.1122e+10
54.304,-1.4722e+10,4.6685e+09,-8.8025e+10,0.00065214,-1.2078e+10,-3.8544e+10
41.542,-1.0722e+10,3.8104e+09,-7.6977e+10,0.00080105,-8.0847e+09,-3.2791e+10
51.315,-1.2505e+10,3.8693e+09,-7.4479e+10,0.00068203,-1.2863e+10,-5.8667e+10
44.829,-1.1673e+10,5.3689e+09,-8.472e+10,0.00073262,-9.9496e+09,-3.3875e+10
46.751,9.7806e+09,5.5255e+09,-8.4483e+10,0.00061735,-1.4263e+10,-5.2624e+10
48.208,-1.202e+10,4.9278e+09,-6.7155e+10,0.00064073,-1.7377e+10,-5.5614e+10
44.785,9.6315e+09,5.0769e+09,-8.8843e+10,0.00065224,-1.2057e+10,-5.2454e+10
31.023,-6.1325e+09,2.9841e+09,-9.109e+10,0.00081137,-7.3085e+09,-4.443e+10
55.951,-1.7358e+10,3.6763e+09,-6.3323e+10,0.0006762,-1.4199e+10,-2.3729e+10
43.713,-9.4849e+09,4.703e+09,-7.9889e+10,0.00068166,-1.2716e+10,-4.1666e+10
50.904,-1.3405e+10,5.4434e+09,-8.3488e+10,0.00061858,-1.8267e+10,-3.1523e+10
59.721,-1.8618e+10,3.6934e+09,-7.8624e+10,0.00066635,-1.1101e+10,-4.5012e+10
48.09,-1.0097e+10,3.2386e+09,-7.8811e+10,0.00080148,-7.9537e+09,-3.9773e+10
52.073,-1.3776e+10,4.0922e+09,-8.7919e+10,0.00069512,-1.7147e+10,-5.4158e+10
44.566,1.0399e+10,4.9454e+09,-8.0489e+10,0.00062499,-1.3725e+10,-5.7462e+10
53.243,-1.3631e+10,4.6622e+09,-8.8151e+10,0.00065515,-1.5748e+10,-2.9826e+10
70.67,-2.0975e+10,5.0534e+09,-8.4261e+10,0.0005754,-2.0492e+10,-6.492e+10
56.865,-1.608e+10,3.4471e+09,-9.0182e+10,0.00068373,-1.1816e+10,-5.0481e+10
46.353,-1.2412e+10,3.5536e+09,-7.0224e+10,0.00078403,-1.0354e+10,-3.7587e+10
52.472,-1.4475e+10,3.3144e+09,-7.2276e+10,0.00073511,-1.4686e+10,-5.3631e+10
42.125,-1.0399e+10,3.285e+09,-9.6399e+10,0.00075196,-7.8801e+09,-4.4357e+10
47.998,1.3142e+10,5.3011e+09,-9.627e+10,0.00064798,-9.9255e+09,-3.9771e+10
37.79,9.6332e+09,3.758e+09,-8.2021e+10,0.00067072,-1.0136e+10,-5.9102e+10
46.09,-1.1802e+10,4.6535e+09,-6.6957e+10,0.00063671,-1.6221e+10,-4.7515e+10
58.365,-1.5641e+10,4.943e+09,-7.7174e+10,0.00059983,-1.9145e+10,-5.64e+10
56.802,-1.7457e+10,4.0001e+09,-8.3114e+10,0.00074294,-1.3422e+10,-5.1219e+10
59.444,-1.7881e+10,4.9972e+09,-8.8749e+10,0.00070084,-1.6759e+10,-5.4029e+10
36.973,1.0492e+10,4.0726e+09,-9.5275e+10,0.00068211,-8.6329e+09,-4.8453e+10
36.984,-9.6939e+09,2.9955e+09,-7.0486e+10,0.00076259,-1.4984e+10,-4.2186e+10
40.009,9.4961e+09,4.2558e+09,-8.9997e+10,0.00069249,-7.7833e+09,-6.9114e+10
35.121,-7.3695e+09,3.3536e+09,-8.0486e+10,0.00074032,-1.7535e+10,-5.2168e+10
61.957,-1.8614e+10,5.2555e+09,-8.6747e+10,0.00066164,-1.6183e+10,-5.7542e+10
44.874,-1.1734e+10,3.7225e+09,-6.7807e+10,0.00071943,-1.6287e+10,-4.333e+10
70,-2.2272e+10,4.4535e+09,-9.0999e+10,0.0006224,-1.6339e+10,-5.7339e+10
60.971,-1.9483e+10,5.2316e+09,-7.4496e+10,0.00067804,-1.7229e+10,-2.5053e+10
35.071,-8.1273e+09,3.4595e+09,-6.4575e+10,0.00081698,-9.8072e+09,-3.2797e+10
53.41,-1.5117e+10,4.0969e+09,-8.7455e+10,0.00067821,-1.3451e+10,-5.5554e+10
50.743,-1.2985e+10,3.5172e+09,-8.8516e+10,0.00068576,-1.259e+10,-5.2465e+10
49.075,-1.4106e+10,5.1788e+09,-8.7985e+10,0.00068119,-1.1042e+10,-3.0422e+10
55.917,-1.5999e+10,5.0218e+09,-1.0325e+11,0.00063691,-1.549e+10,-4.5338e+10
53.066,-1.5271e+10,4.0463e+09,-6.5022e+10,0.00069165,-1.5058e+10,-4.854e+10
43.272,1.1695e+10,4.5754e+09,-7.7456e+10,0.00060447,-1.9194e+10,-5.8777e+10
52.167,-1.3884e+10,4.0963e+09,-6.7414e+10,0.00070873,-1.7834e+10,-5.793e+10
50.833,-1.1738e+10,3.5207e+09,-8.7728e+10,0.00085748,-1.0998e+10,-5.7561e+10
59.409,-1.6845e+10,3.5503e+09,-7.2742e+10,0.00077798,-1.0564e+10,-2.6413e+10
28.248,-6.3325e+09,2.5657e+09,-5.6349e+10,0.0010219,-3.4783e+09,-3.4449e+10
38.555,-1.0593e+10,3.6034e+09,-7.8518e+10,0.00071372,-1.894e+10,-2.8641e+10
53.309,-1.4429e+10,6.059e+09,-8.4849e+10,0.00067082,-1.3896e+10,-2.8151e+10
64.193,-1.9721e+10,5.8866e+09,-6.8384e+10,0.00057529,-2.1185e+10,-5.2104e+10
47.956,-1.2172e+10,5.2668e+09,-7.8422e+10,0.00068641,-1.0901e+10,-3.7277e+10
34.962,1.0946e+10,4.5989e+09,-8.8168e+10,0.00072116,-8.3541e+09,-3.7218e+10
33.257,7.2145e+09,4.2841e+09,-7.423e+10,0.00074063,-8.0665e+09,-4.4792e+10
54.234,1.2664e+10,3.8779e+09,-9.9874e+10,0.00063586,-8.6487e+09,-6.5273e+10
48.517,1.2341e+10,5.9011e+09,-8.3545e+10,0.00059378,-1.5563e+10,-6.2525e+10
63.304,-1.7674e+10,6.1491e+09,-8.3244e+10,0.00057854,-2.4088e+10,-6.2353e+10
68.26,-2.1883e+10,5.7585e+09,-9.4503e+10,0.00058738,-2.051e+10,-5.5954e+10
55.739,-1.3804e+10,4.2551e+09,-9.6385e+10,0.00065859,-1.035e+10,-4.3489e+10
60.989,-1.7924e+10,6.0113e+09,-9.0574e+10,0.00061211,-1.665e+10,-4.3542e+10
53.634,-1.3473e+10,5.0072e+09,-7.4759e+10,0.00062002,-1.7261e+10,-6.0876e+10
54.547,-1.5756e+10,3.7519e+09,-6.5591e+10,0.0006369,-1.6344e+10,-5.0646e+10
52.516,-1.158e+10,4.6258e+09,-9.38e+10,0.00065384,-1.3555e+10,-5.8475e+10
39.955,-9.7962e+09,3.8074e+09,-9.2502e+10,0.00080008,-6.4302e+09,-3.9742e+10
41.11,1.1797e+10,5.6327e+09,-7.2992e+10,0.00064693,-1.1519e+10,-4.177e+10
60.406,-1.6366e+10,5.1228e+09,-9.1348e+10,0.00061866,-1.4488e+10,-6.0375e+10
29.89,6.7491e+09,3.2659e+09,-9.6125e+10,0.00078478,-4.2733e+09,-5.0735e+10
42.479,-1.2141e+10,3.8905e+09,-7.1688e+10,0.00074268,-1.4923e+10,-4.0383e+10
54.497,-1.6697e+10,4.7013e+09,-1.0852e+11,0.00064984,-1.0592e+10,-4.0504e+10
55.737,-1.4732e+10,3.7692e+09,-9.1133e+10,0.00064767,-1.3204e+10,-5.251e+10
42.675,-1.2411e+10,4.1755e+09,-7.1584e+10,0.00078452,-1.1394e+10,-2.8444e+10
63.48,-1.8592e+10,6.3098e+09,-7.4598e+10,0.0005341,-2.421e+10,-5.9516e+10
54.024,-1.5483e+10,4.5866e+09,-7.4716e+10,0.0006873,-1.1734e+10,-2.8073e+10
34.24,-8.0549e+09,2.9578e+09,-6.6916e+10,0.00083624,-9.9754e+09,-3.9212e+10
